"function_name","source_title","source_url","applies_to_raw","source_capture_utc","evidence_type","probe_status","note"
"ADDRESS","ADDRESS function - Microsoft Support","https://support.microsoft.com/en-us/office/address-function-d0c26c0d-3991-446b-8de4-ab46431d4f89","Excel 2016","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"ADDRESS","ADDRESS function - Microsoft Support","https://support.microsoft.com/en-us/office/address-function-d0c26c0d-3991-446b-8de4-ab46431d4f89","Excel 2019","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"ADDRESS","ADDRESS function - Microsoft Support","https://support.microsoft.com/en-us/office/address-function-d0c26c0d-3991-446b-8de4-ab46431d4f89","Excel 2021","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"ADDRESS","ADDRESS function - Microsoft Support","https://support.microsoft.com/en-us/office/address-function-d0c26c0d-3991-446b-8de4-ab46431d4f89","Excel 2021 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"ADDRESS","ADDRESS function - Microsoft Support","https://support.microsoft.com/en-us/office/address-function-d0c26c0d-3991-446b-8de4-ab46431d4f89","Excel 2024","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"ADDRESS","ADDRESS function - Microsoft Support","https://support.microsoft.com/en-us/office/address-function-d0c26c0d-3991-446b-8de4-ab46431d4f89","Excel 2024 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"ADDRESS","ADDRESS function - Microsoft Support","https://support.microsoft.com/en-us/office/address-function-d0c26c0d-3991-446b-8de4-ab46431d4f89","Excel for Microsoft 365","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"ADDRESS","ADDRESS function - Microsoft Support","https://support.microsoft.com/en-us/office/address-function-d0c26c0d-3991-446b-8de4-ab46431d4f89","Excel for Microsoft 365 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"ADDRESS","ADDRESS function - Microsoft Support","https://support.microsoft.com/en-us/office/address-function-d0c26c0d-3991-446b-8de4-ab46431d4f89","Excel for the web","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"ADDRESS","ADDRESS function - Microsoft Support","https://support.microsoft.com/en-us/office/address-function-d0c26c0d-3991-446b-8de4-ab46431d4f89","Microsoft Office","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"ADDRESS","ADDRESS function - Microsoft Support","https://support.microsoft.com/en-us/office/address-function-d0c26c0d-3991-446b-8de4-ab46431d4f89","Microsoft365.com","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"AREAS","AREAS function - Microsoft Support","https://support.microsoft.com/en-us/office/areas-function-8392ba32-7a41-43b3-96b0-3695d2ec6152","Excel 2016","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"AREAS","AREAS function - Microsoft Support","https://support.microsoft.com/en-us/office/areas-function-8392ba32-7a41-43b3-96b0-3695d2ec6152","Excel 2019","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"AREAS","AREAS function - Microsoft Support","https://support.microsoft.com/en-us/office/areas-function-8392ba32-7a41-43b3-96b0-3695d2ec6152","Excel 2021","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"AREAS","AREAS function - Microsoft Support","https://support.microsoft.com/en-us/office/areas-function-8392ba32-7a41-43b3-96b0-3695d2ec6152","Excel 2021 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"AREAS","AREAS function - Microsoft Support","https://support.microsoft.com/en-us/office/areas-function-8392ba32-7a41-43b3-96b0-3695d2ec6152","Excel 2024","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"AREAS","AREAS function - Microsoft Support","https://support.microsoft.com/en-us/office/areas-function-8392ba32-7a41-43b3-96b0-3695d2ec6152","Excel 2024 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"AREAS","AREAS function - Microsoft Support","https://support.microsoft.com/en-us/office/areas-function-8392ba32-7a41-43b3-96b0-3695d2ec6152","Excel for Microsoft 365","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"AREAS","AREAS function - Microsoft Support","https://support.microsoft.com/en-us/office/areas-function-8392ba32-7a41-43b3-96b0-3695d2ec6152","Excel for Microsoft 365 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"AREAS","AREAS function - Microsoft Support","https://support.microsoft.com/en-us/office/areas-function-8392ba32-7a41-43b3-96b0-3695d2ec6152","Excel for the web","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"AREAS","AREAS function - Microsoft Support","https://support.microsoft.com/en-us/office/areas-function-8392ba32-7a41-43b3-96b0-3695d2ec6152","Microsoft Office","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"AREAS","AREAS function - Microsoft Support","https://support.microsoft.com/en-us/office/areas-function-8392ba32-7a41-43b3-96b0-3695d2ec6152","Microsoft365.com","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"BYCOL","BYCOL function - Microsoft Support","https://support.microsoft.com/en-us/office/bycol-function-58463999-7de5-49ce-8f38-b7f7a2192bfb","Excel 2024","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"BYCOL","BYCOL function - Microsoft Support","https://support.microsoft.com/en-us/office/bycol-function-58463999-7de5-49ce-8f38-b7f7a2192bfb","Excel 2024 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"BYCOL","BYCOL function - Microsoft Support","https://support.microsoft.com/en-us/office/bycol-function-58463999-7de5-49ce-8f38-b7f7a2192bfb","Excel for Microsoft 365","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"BYCOL","BYCOL function - Microsoft Support","https://support.microsoft.com/en-us/office/bycol-function-58463999-7de5-49ce-8f38-b7f7a2192bfb","Excel for Microsoft 365 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"BYCOL","BYCOL function - Microsoft Support","https://support.microsoft.com/en-us/office/bycol-function-58463999-7de5-49ce-8f38-b7f7a2192bfb","Excel for the web","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"BYROW","BYROW function - Microsoft Support","https://support.microsoft.com/en-us/office/byrow-function-2e04c677-78c8-4e6b-8c10-a4602f2602bb","Excel 2024","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"BYROW","BYROW function - Microsoft Support","https://support.microsoft.com/en-us/office/byrow-function-2e04c677-78c8-4e6b-8c10-a4602f2602bb","Excel 2024 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"BYROW","BYROW function - Microsoft Support","https://support.microsoft.com/en-us/office/byrow-function-2e04c677-78c8-4e6b-8c10-a4602f2602bb","Excel for Microsoft 365","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"BYROW","BYROW function - Microsoft Support","https://support.microsoft.com/en-us/office/byrow-function-2e04c677-78c8-4e6b-8c10-a4602f2602bb","Excel for Microsoft 365 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"BYROW","BYROW function - Microsoft Support","https://support.microsoft.com/en-us/office/byrow-function-2e04c677-78c8-4e6b-8c10-a4602f2602bb","Excel for the web","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CELL","CELL function - Microsoft Support","https://support.microsoft.com/en-us/office/cell-function-51bd39a5-f338-4dbe-a33f-955d67c2b2cf","Excel 2016","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CELL","CELL function - Microsoft Support","https://support.microsoft.com/en-us/office/cell-function-51bd39a5-f338-4dbe-a33f-955d67c2b2cf","Excel 2019","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CELL","CELL function - Microsoft Support","https://support.microsoft.com/en-us/office/cell-function-51bd39a5-f338-4dbe-a33f-955d67c2b2cf","Excel 2021","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CELL","CELL function - Microsoft Support","https://support.microsoft.com/en-us/office/cell-function-51bd39a5-f338-4dbe-a33f-955d67c2b2cf","Excel 2021 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CELL","CELL function - Microsoft Support","https://support.microsoft.com/en-us/office/cell-function-51bd39a5-f338-4dbe-a33f-955d67c2b2cf","Excel 2024","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CELL","CELL function - Microsoft Support","https://support.microsoft.com/en-us/office/cell-function-51bd39a5-f338-4dbe-a33f-955d67c2b2cf","Excel 2024 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CELL","CELL function - Microsoft Support","https://support.microsoft.com/en-us/office/cell-function-51bd39a5-f338-4dbe-a33f-955d67c2b2cf","Excel for Android phones","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CELL","CELL function - Microsoft Support","https://support.microsoft.com/en-us/office/cell-function-51bd39a5-f338-4dbe-a33f-955d67c2b2cf","Excel for Android tablets","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CELL","CELL function - Microsoft Support","https://support.microsoft.com/en-us/office/cell-function-51bd39a5-f338-4dbe-a33f-955d67c2b2cf","Excel for iPad","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CELL","CELL function - Microsoft Support","https://support.microsoft.com/en-us/office/cell-function-51bd39a5-f338-4dbe-a33f-955d67c2b2cf","Excel for iPhone","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CELL","CELL function - Microsoft Support","https://support.microsoft.com/en-us/office/cell-function-51bd39a5-f338-4dbe-a33f-955d67c2b2cf","Excel for Microsoft 365","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CELL","CELL function - Microsoft Support","https://support.microsoft.com/en-us/office/cell-function-51bd39a5-f338-4dbe-a33f-955d67c2b2cf","Excel for Microsoft 365 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CELL","CELL function - Microsoft Support","https://support.microsoft.com/en-us/office/cell-function-51bd39a5-f338-4dbe-a33f-955d67c2b2cf","Excel for the web","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CELL","CELL function - Microsoft Support","https://support.microsoft.com/en-us/office/cell-function-51bd39a5-f338-4dbe-a33f-955d67c2b2cf","Microsoft Office","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CHOOSECOLS","CHOOSECOLS function - Microsoft Support","https://support.microsoft.com/en-us/office/choosecols-function-bf117976-2722-4466-9b9a-1c01ed9aebff","Excel 2024","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CHOOSECOLS","CHOOSECOLS function - Microsoft Support","https://support.microsoft.com/en-us/office/choosecols-function-bf117976-2722-4466-9b9a-1c01ed9aebff","Excel 2024 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CHOOSECOLS","CHOOSECOLS function - Microsoft Support","https://support.microsoft.com/en-us/office/choosecols-function-bf117976-2722-4466-9b9a-1c01ed9aebff","Excel for Microsoft 365","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CHOOSECOLS","CHOOSECOLS function - Microsoft Support","https://support.microsoft.com/en-us/office/choosecols-function-bf117976-2722-4466-9b9a-1c01ed9aebff","Excel for Microsoft 365 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CHOOSECOLS","CHOOSECOLS function - Microsoft Support","https://support.microsoft.com/en-us/office/choosecols-function-bf117976-2722-4466-9b9a-1c01ed9aebff","Excel for the web","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CHOOSEROWS","CHOOSEROWS function - Microsoft Support","https://support.microsoft.com/en-us/office/chooserows-function-51ace882-9bab-4a44-9625-7274ef7507a3","Excel 2024","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CHOOSEROWS","CHOOSEROWS function - Microsoft Support","https://support.microsoft.com/en-us/office/chooserows-function-51ace882-9bab-4a44-9625-7274ef7507a3","Excel 2024 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CHOOSEROWS","CHOOSEROWS function - Microsoft Support","https://support.microsoft.com/en-us/office/chooserows-function-51ace882-9bab-4a44-9625-7274ef7507a3","Excel for Microsoft 365","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CHOOSEROWS","CHOOSEROWS function - Microsoft Support","https://support.microsoft.com/en-us/office/chooserows-function-51ace882-9bab-4a44-9625-7274ef7507a3","Excel for Microsoft 365 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CHOOSEROWS","CHOOSEROWS function - Microsoft Support","https://support.microsoft.com/en-us/office/chooserows-function-51ace882-9bab-4a44-9625-7274ef7507a3","Excel for the web","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"COLUMN","COLUMN function - Microsoft Support","https://support.microsoft.com/en-us/office/column-function-44e8c754-711c-4df3-9da4-47a55042554b","Excel 2016","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"COLUMN","COLUMN function - Microsoft Support","https://support.microsoft.com/en-us/office/column-function-44e8c754-711c-4df3-9da4-47a55042554b","Excel 2019","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"COLUMN","COLUMN function - Microsoft Support","https://support.microsoft.com/en-us/office/column-function-44e8c754-711c-4df3-9da4-47a55042554b","Excel 2021","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"COLUMN","COLUMN function - Microsoft Support","https://support.microsoft.com/en-us/office/column-function-44e8c754-711c-4df3-9da4-47a55042554b","Excel 2021 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"COLUMN","COLUMN function - Microsoft Support","https://support.microsoft.com/en-us/office/column-function-44e8c754-711c-4df3-9da4-47a55042554b","Excel 2024","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"COLUMN","COLUMN function - Microsoft Support","https://support.microsoft.com/en-us/office/column-function-44e8c754-711c-4df3-9da4-47a55042554b","Excel 2024 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"COLUMN","COLUMN function - Microsoft Support","https://support.microsoft.com/en-us/office/column-function-44e8c754-711c-4df3-9da4-47a55042554b","Excel for Microsoft 365","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"COLUMN","COLUMN function - Microsoft Support","https://support.microsoft.com/en-us/office/column-function-44e8c754-711c-4df3-9da4-47a55042554b","Excel for Microsoft 365 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"COLUMN","COLUMN function - Microsoft Support","https://support.microsoft.com/en-us/office/column-function-44e8c754-711c-4df3-9da4-47a55042554b","Excel for the web","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"COLUMN","COLUMN function - Microsoft Support","https://support.microsoft.com/en-us/office/column-function-44e8c754-711c-4df3-9da4-47a55042554b","Microsoft Office","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"COLUMN","COLUMN function - Microsoft Support","https://support.microsoft.com/en-us/office/column-function-44e8c754-711c-4df3-9da4-47a55042554b","Microsoft365.com","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"COLUMNS","COLUMNS function - Microsoft Support","https://support.microsoft.com/en-us/office/columns-function-4e8e7b4e-e603-43e8-b177-956088fa48ca","Excel 2016","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"COLUMNS","COLUMNS function - Microsoft Support","https://support.microsoft.com/en-us/office/columns-function-4e8e7b4e-e603-43e8-b177-956088fa48ca","Excel 2019","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"COLUMNS","COLUMNS function - Microsoft Support","https://support.microsoft.com/en-us/office/columns-function-4e8e7b4e-e603-43e8-b177-956088fa48ca","Excel 2021","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"COLUMNS","COLUMNS function - Microsoft Support","https://support.microsoft.com/en-us/office/columns-function-4e8e7b4e-e603-43e8-b177-956088fa48ca","Excel 2021 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"COLUMNS","COLUMNS function - Microsoft Support","https://support.microsoft.com/en-us/office/columns-function-4e8e7b4e-e603-43e8-b177-956088fa48ca","Excel 2024","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"COLUMNS","COLUMNS function - Microsoft Support","https://support.microsoft.com/en-us/office/columns-function-4e8e7b4e-e603-43e8-b177-956088fa48ca","Excel 2024 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"COLUMNS","COLUMNS function - Microsoft Support","https://support.microsoft.com/en-us/office/columns-function-4e8e7b4e-e603-43e8-b177-956088fa48ca","Excel for Microsoft 365","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"COLUMNS","COLUMNS function - Microsoft Support","https://support.microsoft.com/en-us/office/columns-function-4e8e7b4e-e603-43e8-b177-956088fa48ca","Excel for Microsoft 365 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"COLUMNS","COLUMNS function - Microsoft Support","https://support.microsoft.com/en-us/office/columns-function-4e8e7b4e-e603-43e8-b177-956088fa48ca","Excel for the web","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"COLUMNS","COLUMNS function - Microsoft Support","https://support.microsoft.com/en-us/office/columns-function-4e8e7b4e-e603-43e8-b177-956088fa48ca","Microsoft Office","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"COLUMNS","COLUMNS function - Microsoft Support","https://support.microsoft.com/en-us/office/columns-function-4e8e7b4e-e603-43e8-b177-956088fa48ca","Microsoft365.com","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBEKPIMEMBER","CUBEKPIMEMBER function - Microsoft Support","https://support.microsoft.com/en-us/office/cubekpimember-function-744608bf-2c62-42cd-b67a-a56109f4b03b","Excel 2016","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBEKPIMEMBER","CUBEKPIMEMBER function - Microsoft Support","https://support.microsoft.com/en-us/office/cubekpimember-function-744608bf-2c62-42cd-b67a-a56109f4b03b","Excel 2019","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBEKPIMEMBER","CUBEKPIMEMBER function - Microsoft Support","https://support.microsoft.com/en-us/office/cubekpimember-function-744608bf-2c62-42cd-b67a-a56109f4b03b","Excel 2021","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBEKPIMEMBER","CUBEKPIMEMBER function - Microsoft Support","https://support.microsoft.com/en-us/office/cubekpimember-function-744608bf-2c62-42cd-b67a-a56109f4b03b","Excel 2021 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBEKPIMEMBER","CUBEKPIMEMBER function - Microsoft Support","https://support.microsoft.com/en-us/office/cubekpimember-function-744608bf-2c62-42cd-b67a-a56109f4b03b","Excel 2024","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBEKPIMEMBER","CUBEKPIMEMBER function - Microsoft Support","https://support.microsoft.com/en-us/office/cubekpimember-function-744608bf-2c62-42cd-b67a-a56109f4b03b","Excel 2024 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBEKPIMEMBER","CUBEKPIMEMBER function - Microsoft Support","https://support.microsoft.com/en-us/office/cubekpimember-function-744608bf-2c62-42cd-b67a-a56109f4b03b","Excel for Android phones","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBEKPIMEMBER","CUBEKPIMEMBER function - Microsoft Support","https://support.microsoft.com/en-us/office/cubekpimember-function-744608bf-2c62-42cd-b67a-a56109f4b03b","Excel for Android tablets","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBEKPIMEMBER","CUBEKPIMEMBER function - Microsoft Support","https://support.microsoft.com/en-us/office/cubekpimember-function-744608bf-2c62-42cd-b67a-a56109f4b03b","Excel for iPad","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBEKPIMEMBER","CUBEKPIMEMBER function - Microsoft Support","https://support.microsoft.com/en-us/office/cubekpimember-function-744608bf-2c62-42cd-b67a-a56109f4b03b","Excel for iPhone","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBEKPIMEMBER","CUBEKPIMEMBER function - Microsoft Support","https://support.microsoft.com/en-us/office/cubekpimember-function-744608bf-2c62-42cd-b67a-a56109f4b03b","Excel for Microsoft 365","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBEKPIMEMBER","CUBEKPIMEMBER function - Microsoft Support","https://support.microsoft.com/en-us/office/cubekpimember-function-744608bf-2c62-42cd-b67a-a56109f4b03b","Excel for Microsoft 365 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBEKPIMEMBER","CUBEKPIMEMBER function - Microsoft Support","https://support.microsoft.com/en-us/office/cubekpimember-function-744608bf-2c62-42cd-b67a-a56109f4b03b","Excel for the web","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBEKPIMEMBER","CUBEKPIMEMBER function - Microsoft Support","https://support.microsoft.com/en-us/office/cubekpimember-function-744608bf-2c62-42cd-b67a-a56109f4b03b","Excel Web App","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBEMEMBER","CUBEMEMBER function - Microsoft Support","https://support.microsoft.com/en-us/office/cubemember-function-0f6a15b9-2c18-4819-ae89-e1b5c8b398ad","Excel 2016","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBEMEMBER","CUBEMEMBER function - Microsoft Support","https://support.microsoft.com/en-us/office/cubemember-function-0f6a15b9-2c18-4819-ae89-e1b5c8b398ad","Excel 2019","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBEMEMBER","CUBEMEMBER function - Microsoft Support","https://support.microsoft.com/en-us/office/cubemember-function-0f6a15b9-2c18-4819-ae89-e1b5c8b398ad","Excel 2021","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBEMEMBER","CUBEMEMBER function - Microsoft Support","https://support.microsoft.com/en-us/office/cubemember-function-0f6a15b9-2c18-4819-ae89-e1b5c8b398ad","Excel 2021 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBEMEMBER","CUBEMEMBER function - Microsoft Support","https://support.microsoft.com/en-us/office/cubemember-function-0f6a15b9-2c18-4819-ae89-e1b5c8b398ad","Excel 2024","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBEMEMBER","CUBEMEMBER function - Microsoft Support","https://support.microsoft.com/en-us/office/cubemember-function-0f6a15b9-2c18-4819-ae89-e1b5c8b398ad","Excel 2024 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBEMEMBER","CUBEMEMBER function - Microsoft Support","https://support.microsoft.com/en-us/office/cubemember-function-0f6a15b9-2c18-4819-ae89-e1b5c8b398ad","Excel for Android phones","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBEMEMBER","CUBEMEMBER function - Microsoft Support","https://support.microsoft.com/en-us/office/cubemember-function-0f6a15b9-2c18-4819-ae89-e1b5c8b398ad","Excel for Android tablets","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBEMEMBER","CUBEMEMBER function - Microsoft Support","https://support.microsoft.com/en-us/office/cubemember-function-0f6a15b9-2c18-4819-ae89-e1b5c8b398ad","Excel for iPad","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBEMEMBER","CUBEMEMBER function - Microsoft Support","https://support.microsoft.com/en-us/office/cubemember-function-0f6a15b9-2c18-4819-ae89-e1b5c8b398ad","Excel for iPhone","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBEMEMBER","CUBEMEMBER function - Microsoft Support","https://support.microsoft.com/en-us/office/cubemember-function-0f6a15b9-2c18-4819-ae89-e1b5c8b398ad","Excel for Microsoft 365","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBEMEMBER","CUBEMEMBER function - Microsoft Support","https://support.microsoft.com/en-us/office/cubemember-function-0f6a15b9-2c18-4819-ae89-e1b5c8b398ad","Excel for Microsoft 365 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBEMEMBER","CUBEMEMBER function - Microsoft Support","https://support.microsoft.com/en-us/office/cubemember-function-0f6a15b9-2c18-4819-ae89-e1b5c8b398ad","Excel for the web","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBEMEMBER","CUBEMEMBER function - Microsoft Support","https://support.microsoft.com/en-us/office/cubemember-function-0f6a15b9-2c18-4819-ae89-e1b5c8b398ad","Excel Web App","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"CUBEMEMBERPROPERTY","CUBEMEMBERPROPERTY function - Microsoft Support","https://support.microsoft.com/en-us/office/cubememberproperty-function-001e57d6-b35a-49e5-abcd-05ff599e8951","Excel 2016","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
